product_id,product_name,category,platform,mrp,selling_price,computed_discount,fraud_verdict,fraud_score_composite,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,seller_trust_score,discount_round_flag,charm_pricing_flag,cross_platform_mrp_gap,price_drop_magnitude
10231,LG_Smartphone_231,Electronics,flipkart,3931.82,1886.61,52.02,Suspicious,4.64,1.9358,0.9231,0.5577,0.6004,0,0,0.0,0.0711
10232,Sony_Headphones_232,Electronics,flipkart,3962.33,2482.68,37.34,Suspicious,3.44,1.4558,0.9677,0.0164,0.6633,0,0,0.0,0.0878
10233,Prestige_Mixer_233,Home,flipkart,473.42,275.82,41.74,Genuine,2.1,1.5243,0.5,-0.039,0.7354,0,0,0.0,0.1119
10234,Nivia_Dumbbells_234,Sports,flipkart,2578.09,1776.44,31.09,Genuine,2.71,1.4893,0.6571,0.0113,0.6601,0,0,0.0,-0.0262
10235,Philips_Table_235,Home,flipkart,4306.73,2413.87,43.95,Suspicious,3.11,1.7397,0.5938,-0.0639,0.638,0,0,0.0,0.0249
10236,Adidas_T-Shirt_236,Fashion,flipkart,6809.47,2492.91,63.39,Fake,5.75,2.6457,1.0,0.2145,0.3531,0,0,0.0,0.0314
10237,Lakme_Facewash_237,Beauty,flipkart,2058.16,1244.63,39.53,Suspicious,3.64,1.6492,0.8,-0.3414,0.6737,1,0,0.0,0.0027
10238,Nivia_Dumbbells_238,Sports,flipkart,1626.57,1321.52,18.75,Genuine,1.53,1.2034,0.3333,-0.0227,0.763,0,0,0.0,0.0223
10239,Apple_Laptop_239,Electronics,flipkart,4919.88,1909.53,61.19,Fake,5.38,2.6215,0.2,1.407,0.3077,0,0,0.0,-0.0175
10240,Apple_Smartwatch_240,Electronics,flipkart,4469.55,1799.45,59.74,Fake,6.59,2.4566,0.6,1.1176,0.4052,1,0,0.0,0.011
10241,Puma_Shoes_241,Fashion,flipkart,1323.81,427.53,67.7,Fake,7.31,3.0272,0.8571,1.4126,0.234,0,0,0.0,0.0223
10242,SG_Dumbbells_242,Sports,flipkart,5442.82,3562.94,34.54,Suspicious,3.43,1.3806,0.619,0.206,0.6943,1,0,0.0,0.0963
10243,Prestige_Chair_243,Home,flipkart,7175.51,3853.52,46.3,Suspicious,4.3,1.8717,0.9444,0.2637,0.5466,0,0,0.0,-0.0052
10244,Maybelline_Facewash_244,Beauty,flipkart,3588.0,3275.51,8.71,Genuine,0.55,1.1254,0.0476,0.0439,0.8781,0,0,0.0,-0.0274
10245,Puma_Shoes_245,Fashion,flipkart,1906.95,1318.45,30.86,Genuine,1.95,1.4409,0.4167,-0.3602,0.7106,0,0,0.0,0.0038
10246,Philips_Chair_246,Home,flipkart,4286.35,2860.6,33.26,Genuine,1.93,1.4474,0.3077,0.3015,0.8122,0,0,0.0,0.0341
10247,Prestige_Cookware_247,Home,flipkart,4181.38,2674.43,36.04,Suspicious,3.52,1.7009,1.0,-0.037,0.6797,0,0,0.0,-0.0879
10248,Nike_Shoes_248,Fashion,flipkart,20359.95,4180.47,79.47,Fake,8.89,5.0231,1.0,2.3695,0.2103,0,0,0.0,-0.0314
10249,Lakme_Lipstick_249,Beauty,flipkart,4228.57,2504.34,40.78,Suspicious,4.03,1.8618,1.0,0.16,0.621,0,0,0.0,-0.1026
10250,Puma_Jeans_250,Fashion,flipkart,5141.88,3598.05,30.02,Genuine,2.42,1.2726,0.4595,-0.3122,0.77,1,0,0.0,0.1095
10251,SG_Cricket Bat_251,Sports,flipkart,4257.64,3275.2,23.07,Genuine,1.58,1.2445,0.3243,-0.5343,0.7429,0,0,0.0,0.0427
10252,Philips_Table_252,Home,flipkart,1664.87,1043.5,37.32,Genuine,2.82,1.4918,0.8571,-0.0979,0.7771,0,0,0.0,0.065
10253,Nivia_Football_253,Sports,flipkart,4596.23,4356.41,5.22,Genuine,1.29,1.0465,0.25,-0.5464,0.7585,0,0,0.0,0.0081
10254,Puma_Shoes_254,Fashion,flipkart,8949.6,3968.14,55.66,Fake,4.35,2.3078,1.0,-0.0515,0.4616,0,0,0.0,-0.0233
10255,Puma_Jeans_255,Fashion,flipkart,3489.37,2882.9,17.38,Genuine,1.17,1.2252,0.1176,0.0632,0.7504,0,0,0.0,-0.0123
10256,Adidas_Shoes_256,Fashion,flipkart,10327.75,2326.25,77.48,Fake,8.39,4.2358,0.8571,1.8349,0.2626,0,0,0.0,0.0459
10257,Lakme_Perfume_257,Beauty,flipkart,10421.26,4627.17,55.6,Suspicious,5.02,2.2963,0.5882,1.0893,0.5058,0,0,0.0,-0.0196
10258,Philips_Mixer_258,Home,flipkart,5034.62,4324.15,14.11,Suspicious,1.14,1.1507,0.1053,0.0132,0.7751,0,0,0.0,0.0117
10259,Nike_Jeans_259,Fashion,flipkart,3360.38,2019.67,39.9,Genuine,2.96,1.6412,0.4444,0.0488,0.643,1,0,0.0,0.0136
10260,SG_Cricket Bat_260,Sports,flipkart,1036.02,676.53,34.7,Suspicious,4.15,1.6838,0.9444,-0.304,0.6223,1,0,0.0,-0.0995
10261,SG_Football_261,Sports,flipkart,4259.45,1773.19,58.37,Fake,4.34,2.279,0.6842,-0.0745,0.4091,0,0,0.0,0.0513
10262,LG_Laptop_262,Electronics,flipkart,2680.54,1862.56,30.52,Suspicious,3.34,1.4311,1.0,-0.5391,0.7126,0,0,0.0,0.0056
10263,Maybelline_Facewash_263,Beauty,flipkart,3614.93,2377.63,34.23,Genuine,2.32,1.4376,0.6667,-0.1398,0.7886,0,0,0.0,0.0544
10264,Nivia_Football_264,Sports,flipkart,2171.19,1441.77,33.6,Genuine,1.77,1.4052,0.3947,0.0001,0.7494,0,0,0.0,0.0669
10265,Sony_Smartphone_265,Electronics,flipkart,4804.09,3259.44,32.15,Genuine,1.95,1.4299,0.3529,0.07,0.7026,0,0,0.0,0.0299
10266,Prestige_Mixer_266,Home,flipkart,10870.76,4301.53,60.43,Suspicious,4.9,2.3444,0.9231,0.1188,0.4915,1,0,0.0,0.0723
10267,Nivia_Cricket Bat_267,Sports,flipkart,1900.48,1470.52,22.62,Genuine,1.78,1.302,0.4138,-0.1196,0.7514,0,0,0.0,-0.0075
10268,SG_Dumbbells_268,Sports,flipkart,5298.58,3544.62,33.1,Suspicious,4.43,1.4921,1.0,-0.5224,0.6969,0,1,0.0,0.0018
10269,Prestige_Mixer_269,Home,flipkart,8779.59,4539.38,48.3,Genuine,2.5,1.9074,0.3684,0.0079,0.5414,0,0,0.0,0.0138
10270,SG_Football_270,Sports,flipkart,11764.93,4374.83,62.81,Fake,6.18,2.5923,0.6154,1.1995,0.3696,0,0,0.0,0.0361
10271,Nivia_Football_271,Sports,flipkart,2498.3,1943.19,22.22,Genuine,2.17,1.0897,0.6364,-0.7133,0.7776,0,0,0.0,0.1524
10272,Lakme_Facewash_272,Beauty,flipkart,931.07,611.39,34.33,Suspicious,3.58,1.5604,0.9677,0.0329,0.6382,0,0,0.0,-0.0247
10273,LG_Headphones_273,Electronics,flipkart,1684.64,1080.01,35.89,Suspicious,2.98,1.66,0.7,-0.4309,0.6146,0,0,0.0,-0.0642
10274,LG_Laptop_274,Electronics,flipkart,5082.51,3087.64,39.25,Fake,3.54,1.6466,0.3333,0.5057,0.6074,0,0,0.0,-0.0003
10275,Maybelline_Lipstick_275,Beauty,flipkart,3664.1,1028.19,71.94,Fake,6.22,3.5436,0.88,-0.0431,0.2255,0,0,0.0,0.0056
10276,LG_Smartphone_276,Electronics,flipkart,2141.24,1488.17,30.5,Suspicious,3.19,1.5513,0.1875,0.4769,0.6103,1,0,0.0,-0.0781
10277,SG_Cricket Bat_277,Sports,flipkart,1279.33,962.16,24.79,Genuine,1.88,1.3335,0.1053,0.1814,0.784,1,0,0.0,-0.0029
10278,Nivia_Football_278,Sports,flipkart,5570.46,4304.78,22.72,Genuine,1.03,1.2946,0.2,-0.0737,0.8301,0,0,0.0,-0.0004
10279,Puma_Shoes_279,Fashion,flipkart,2549.89,1413.13,44.58,Suspicious,3.55,1.7607,0.6765,-0.2784,0.6147,1,0,0.0,0.0242
10280,SG_Football_280,Sports,flipkart,610.33,437.47,28.32,Suspicious,2.9,1.2014,0.9211,-0.4516,0.7739,0,0,0.0,0.1389
10281,Lakme_Perfume_281,Beauty,flipkart,4428.37,1918.11,56.69,Fake,5.24,2.1573,0.8,0.8156,0.4781,0,0,0.0,0.0656
10282,Philips_Mixer_282,Home,flipkart,1123.37,577.07,48.63,Suspicious,3.5,2.0628,0.7308,0.0716,0.5478,0,0,0.0,-0.0597
10283,Nivia_Football_283,Sports,flipkart,325.69,308.16,5.38,Genuine,0.68,1.0521,0.0667,-0.0355,0.819,0,0,0.0,0.0045
10284,SG_Football_284,Sports,flipkart,9246.97,4438.78,52.0,Suspicious,4.57,2.2742,0.7941,-0.4816,0.42,0,0,0.0,-0.0917
10285,Adidas_Jacket_285,Fashion,flipkart,8850.65,3169.63,64.19,Fake,5.46,2.7027,1.0,-0.0139,0.3284,0,0,0.0,0.0321
10286,SG_Dumbbells_286,Sports,flipkart,10635.39,2522.75,76.28,Fake,7.81,4.2475,0.5526,2.4823,0.2134,0,0,0.0,-0.0075
10287,Philips_Chair_287,Home,flipkart,12365.65,4338.11,64.92,Suspicious,6.16,2.8407,1.0,0.0791,0.3561,1,0,0.0,0.0034
10288,SG_Football_288,Sports,flipkart,2772.74,1200.63,56.7,Suspicious,4.29,2.3404,0.6471,-0.4765,0.402,0,0,0.0,-0.0134
10289,Sony_Smartphone_289,Electronics,flipkart,6615.11,4478.06,32.31,Suspicious,3.18,1.4719,0.9444,-0.5031,0.7259,0,0,0.0,0.0036
10290,Lakme_Perfume_290,Beauty,flipkart,5326.28,3303.63,37.97,Suspicious,3.72,1.7238,1.0,0.0589,0.6471,0,0,0.0,-0.0692
10291,Nike_T-Shirt_291,Fashion,flipkart,7611.79,1796.3,76.4,Fake,8.31,3.9605,1.0,0.7078,0.2112,0,0,0.0,0.0654
10292,Sony_Laptop_292,Electronics,flipkart,5284.76,3190.66,39.63,Suspicious,3.72,1.5281,0.8333,-0.6757,0.6621,1,0,0.0,0.0774
10293,Puma_Jeans_293,Fashion,flipkart,1813.39,732.95,59.58,Fake,4.9,2.2638,1.0,-0.4881,0.4737,1,0,0.0,0.085
10294,Philips_Cookware_294,Home,flipkart,4109.35,2231.81,45.69,Fake,4.31,2.0279,1.0,0.1772,0.5517,0,0,0.0,-0.1014
10295,Puma_Jacket_295,Fashion,flipkart,8785.42,3062.93,65.14,Fake,7.97,2.9351,1.0,1.0527,0.3098,1,0,0.0,-0.0233
10296,Nike_T-Shirt_296,Fashion,flipkart,15756.14,4181.22,73.46,Fake,8.68,3.9425,1.0,1.4079,0.256,0,0,0.0,-0.0462
10297,Apple_Headphones_297,Electronics,flipkart,1070.42,861.14,19.55,Genuine,1.71,1.243,0.2,0.1361,0.8815,1,0,0.0,0.0
10298,SG_Dumbbells_298,Sports,flipkart,4169.2,3087.55,25.94,Suspicious,2.9,1.3703,0.7941,-0.3841,0.6886,0,0,0.0,-0.0148
10299,Lakme_Lipstick_299,Beauty,flipkart,4785.19,972.56,79.68,Fake,8.7,5.0164,0.65,3.2555,0.1934,1,0,0.0,-0.0196
10300,Samsung_Headphones_300,Electronics,flipkart,1322.34,815.69,38.31,Suspicious,3.57,1.6252,1.0,0.0022,0.6547,0,0,0.0,-0.0025
10301,Prestige_Mixer_301,Home,flipkart,13573.29,4620.48,65.96,Fake,5.64,3.0163,0.9333,-0.2784,0.2515,0,0,0.0,-0.0268
10302,Prestige_Cookware_302,Home,flipkart,5944.31,4534.65,23.71,Genuine,2.23,1.3383,0.4,0.1996,0.7125,0,0,0.0,-0.021
10303,Maybelline_Lipstick_303,Beauty,flipkart,5634.74,3135.3,44.36,Suspicious,2.88,1.6313,0.3214,0.4814,0.6303,0,0,0.0,0.0923
10304,Maybelline_Lipstick_304,Beauty,flipkart,838.62,514.23,38.68,Suspicious,3.34,1.5256,0.9091,-0.0337,0.6497,0,0,0.0,0.0645
10305,Maybelline_Facewash_305,Beauty,flipkart,9855.47,2543.5,74.19,Fake,7.46,3.7687,0.5152,1.3384,0.207,0,0,0.0,0.0274
10306,Prestige_Cookware_306,Home,flipkart,2705.58,2160.35,20.15,Suspicious,2.59,1.2482,0.3333,-0.3024,0.7896,1,0,0.0,0.0033
10307,Prestige_Chair_307,Home,flipkart,10651.17,4897.13,54.02,Fake,4.28,2.3258,0.9714,-0.0749,0.4621,0,0,0.0,-0.0693
10308,Adidas_Jacket_308,Fashion,flipkart,20607.52,5494.03,73.34,Fake,8.78,4.1298,1.0,1.043,0.2481,0,0,0.0,-0.101
10309,SG_Dumbbells_309,Sports,flipkart,3307.41,2461.46,25.58,Genuine,1.62,1.3777,0.25,0.1826,0.7916,0,0,0.0,-0.0253
10310,Prestige_Cookware_310,Home,flipkart,6328.79,3734.79,40.99,Fake,4.14,1.8263,0.8333,0.4037,0.6626,0,0,0.0,-0.0778
10311,Maybelline_Perfume_311,Beauty,flipkart,13687.42,3031.18,77.85,Fake,8.03,4.4369,0.6452,2.0154,0.215,0,0,0.0,0.0174
10312,Apple_Smartphone_312,Electronics,flipkart,4588.53,3146.46,31.43,Suspicious,3.22,1.329,1.0,-0.0536,0.7414,0,0,0.0,0.0886
10313,SG_Cricket Bat_313,Sports,flipkart,8646.64,2769.13,67.97,Fake,7.93,3.2126,1.0,1.2686,0.2154,0,0,0.0,-0.0288
10314,Philips_Table_314,Home,flipkart,1935.56,876.13,54.74,Fake,4.85,2.2369,1.0,-0.4617,0.4852,1,0,0.0,-0.0125
10315,SG_Football_315,Sports,flipkart,4340.04,3772.1,13.09,Genuine,1.62,1.067,0.4545,-0.0529,0.8155,0,0,0.0,0.0726
10316,Philips_Mixer_316,Home,flipkart,8212.3,4686.79,42.93,Suspicious,3.33,1.9283,0.1667,0.7304,0.5344,0,0,0.0,-0.1005
10317,Apple_Laptop_317,Electronics,flipkart,4681.18,1164.22,75.13,Fake,9.11,3.897,0.8947,2.096,0.2119,1,0,0.0,0.0308
10318,Puma_Jeans_318,Fashion,flipkart,1095.93,970.49,11.45,Genuine,0.79,1.0662,0.1,-0.0741,0.8073,0,0,0.0,0.0558
10319,Lakme_Perfume_319,Beauty,flipkart,6891.02,4047.84,41.26,Suspicious,3.53,1.6831,0.931,0.0105,0.6249,0,0,0.0,0.0113
10320,Lakme_Facewash_320,Beauty,flipkart,5554.46,3313.35,40.35,Suspicious,4.09,1.6397,0.9333,-0.0308,0.628,1,0,0.0,0.0219
10321,Puma_Jeans_321,Fashion,flipkart,4782.26,2539.4,46.9,Suspicious,3.56,1.7548,1.0,-0.4599,0.671,0,0,0.0,0.0682
10322,Prestige_Mixer_322,Home,flipkart,5880.23,2327.48,60.42,Fake,6.5,2.405,0.9524,0.5144,0.4218,1,0,0.0,0.0481
10323,Nivia_Football_323,Sports,flipkart,4710.16,3141.52,33.3,Suspicious,3.43,1.4237,0.9714,0.0069,0.6616,0,0,0.0,0.0504
10324,Philips_Mixer_324,Home,flipkart,839.85,433.7,48.36,Suspicious,3.56,1.6764,0.9487,-0.1412,0.6196,0,0,0.0,0.1343
10325,Philips_Mixer_325,Home,flipkart,550.14,353.95,35.66,Suspicious,3.01,1.5432,0.6471,0.2475,0.7004,0,0,0.0,0.0071
10326,Adidas_Shoes_326,Fashion,flipkart,3436.91,1783.76,48.1,Suspicious,3.58,1.8817,0.9167,-0.1923,0.6103,0,0,0.0,0.0234
10327,Philips_Cookware_327,Home,flipkart,1277.01,1143.76,10.43,Genuine,1.47,1.1062,0.2727,0.0189,0.7337,0,0,0.0,0.0092
10328,Nivia_Cricket Bat_328,Sports,flipkart,6062.48,2650.34,56.28,Fake,4.1,2.1941,0.6923,0.4661,0.5662,0,0,0.0,0.0408
10329,Prestige_Table_329,Home,flipkart,2676.2,1447.42,45.92,Suspicious,3.62,1.8307,0.9412,-0.1542,0.6117,0,0,0.0,0.0099
10330,Sony_Headphones_330,Electronics,flipkart,7288.05,3271.2,55.12,Suspicious,4.23,1.9951,0.8636,-0.383,0.5621,1,0,0.0,0.1045
10331,SG_Cricket Bat_331,Sports,flipkart,3743.32,2580.66,31.06,Suspicious,3.31,1.4204,0.9615,-0.0287,0.6885,0,0,0.0,0.0208
10332,Puma_Shoes_332,Fashion,flipkart,7922.36,3876.71,51.07,Suspicious,3.92,1.9672,1.0,-0.1211,0.57,0,0,0.0,0.0374
10333,Adidas_T-Shirt_333,Fashion,flipkart,10534.6,3271.94,68.94,Fake,6.42,3.4702,1.0,0.0325,0.2433,0,0,0.0,-0.0778
10334,SG_Cricket Bat_334,Sports,flipkart,2557.28,1712.1,33.05,Genuine,2.14,1.602,0.3929,0.2148,0.7727,0,0,0.0,-0.0725
10335,Prestige_Table_335,Home,flipkart,6102.42,4329.11,29.06,Genuine,2.09,1.4349,0.4583,0.1745,0.8002,0,0,0.0,-0.0179
10336,Prestige_Mixer_336,Home,flipkart,1025.81,839.6,18.15,Genuine,1.94,1.2521,0.5172,0.0304,0.7942,0,0,0.0,-0.0248
10337,Nivia_Football_337,Sports,flipkart,2233.46,1668.97,25.27,Suspicious,3.77,1.3794,0.96,-0.6504,0.7293,1,0,0.0,-0.0308
10338,Philips_Chair_338,Home,flipkart,1749.25,671.63,61.6,Fake,6.55,2.7513,1.0,0.5623,0.3058,0,0,0.0,-0.0564
10339,Prestige_Mixer_339,Home,flipkart,10086.54,4725.86,53.15,Fake,4.29,2.0717,0.9333,0.2318,0.5418,0,0,0.0,0.0293
10340,Sony_Headphones_340,Electronics,flipkart,13192.37,4668.61,64.61,Fake,6.23,2.8331,0.8,0.2219,0.2576,1,0,0.0,-0.0026
10341,Nivia_Cricket Bat_341,Sports,flipkart,1332.64,1249.75,6.22,Genuine,1.06,1.0655,0.1579,-0.0491,0.7647,0,0,0.0,0.0008
10342,Philips_Table_342,Home,flipkart,1148.27,456.02,60.29,Fake,6.41,2.3947,1.0,0.4086,0.4248,1,0,0.0,0.049
10343,Apple_Headphones_343,Electronics,flipkart,2428.17,2260.49,6.91,Genuine,0.69,1.0313,0.0714,-0.0579,0.8157,0,0,0.0,0.0399
10344,Adidas_T-Shirt_344,Fashion,flipkart,1932.03,787.01,59.27,Fake,6.42,2.5164,0.8889,0.866,0.4198,0,0,0.0,-0.0251
10345,LG_Laptop_345,Electronics,flipkart,5198.88,4194.75,19.31,Genuine,2.11,1.1824,0.5,-0.1914,0.8982,0,1,0.0,0.046
10346,LG_Laptop_346,Electronics,flipkart,1541.51,1209.55,21.53,Genuine,1.88,1.1878,0.52,-0.2575,0.7918,0,0,0.0,0.068
10347,SG_Cricket Bat_347,Sports,flipkart,673.54,639.14,5.11,Genuine,1.06,1.0229,0.1905,-0.0701,0.7854,0,0,0.0,0.0293
10348,Philips_Cookware_348,Home,flipkart,3571.26,1422.13,60.18,Suspicious,5.98,2.8156,0.8182,0.1031,0.282,1,0,0.0,-0.1212
10349,Puma_Jeans_349,Fashion,flipkart,2547.42,1925.92,24.4,Genuine,2.03,1.2478,0.6,-0.1528,0.8121,0,0,0.0,0.0566
10350,Nike_Jeans_350,Fashion,flipkart,4137.37,1045.85,74.72,Fake,8.9,3.6666,1.0,1.501,0.2741,1,0,0.0,0.0732
10351,Maybelline_Perfume_351,Beauty,flipkart,1614.91,936.07,42.04,Genuine,2.52,1.5527,0.5,0.0689,0.64,0,0,0.0,0.1
10352,Prestige_Mixer_352,Home,flipkart,4976.85,4032.26,18.98,Genuine,1.49,1.2346,0.3889,-0.1113,0.8221,0,0,0.0,-0.0003
10353,Philips_Mixer_353,Home,flipkart,2106.46,1666.8,20.87,Genuine,1.42,1.1543,0.3077,-0.0009,0.7735,0,0,0.0,0.0866
10354,SG_Cricket Bat_354,Sports,flipkart,1600.11,1161.95,27.38,Suspicious,2.68,1.2992,0.7368,-0.0265,0.7077,0,0,0.0,0.0565
10355,LG_Headphones_355,Electronics,flipkart,5487.79,4113.06,25.05,Genuine,3.4,1.3398,0.8,0.1538,0.815,1,0,0.0,-0.0042
10356,Samsung_Headphones_356,Electronics,flipkart,1607.61,1120.69,30.29,Suspicious,2.47,1.4125,0.1579,0.3396,0.7307,1,0,0.0,0.0153
10357,Apple_Headphones_357,Electronics,flipkart,985.89,852.83,13.5,Genuine,1.65,1.1375,0.4167,-0.0341,0.7823,0,0,0.0,0.0161
10358,Puma_Jacket_358,Fashion,flipkart,1657.53,1233.9,25.56,Genuine,2.65,1.3259,0.7778,-0.2881,0.7537,0,0,0.0,0.013
10359,Philips_Table_359,Home,flipkart,5340.82,3183.11,40.4,Suspicious,3.9,1.6496,0.9,-0.5383,0.6644,1,0,0.0,0.0169
10360,Apple_Headphones_360,Electronics,flipkart,4133.09,3304.05,20.06,Genuine,2.27,1.2791,0.5,-0.1148,0.8537,1,0,0.0,-0.0225
10361,Maybelline_Facewash_361,Beauty,flipkart,3588.47,3219.32,10.29,Genuine,0.85,1.1209,0.1379,-0.5454,0.8242,0,0,0.0,-0.0056
10362,Apple_Smartphone_362,Electronics,flipkart,6304.61,4379.24,30.54,Suspicious,3.27,1.3143,1.0,-0.1668,0.7229,0,0,0.0,0.0871
10363,Adidas_Shoes_363,Fashion,flipkart,6905.56,2868.08,58.47,Suspicious,4.13,2.4241,0.5714,0.0432,0.428,0,0,0.0,-0.0068
10364,Prestige_Table_364,Home,flipkart,3048.69,2304.94,24.4,Genuine,2.15,1.3404,0.5714,-0.1366,0.7596,0,0,0.0,-0.0134
10365,Maybelline_Lipstick_365,Beauty,flipkart,14503.01,4238.7,70.77,Fake,7.69,3.3912,0.8261,1.4754,0.23,0,0,0.0,0.0089
10366,Prestige_Chair_366,Home,flipkart,2681.83,2384.01,11.11,Genuine,1.17,1.1096,0.2,-0.0119,0.7669,0,0,0.0,0.0136
10367,Lakme_Perfume_367,Beauty,flipkart,10131.61,4105.05,59.48,Fake,4.52,2.1609,0.6944,0.5105,0.4526,0,0,0.0,0.1245
10368,Philips_Chair_368,Home,flipkart,5770.66,3607.57,37.48,Suspicious,3.45,1.5392,1.0,-0.1602,0.6851,0,0,0.0,0.0377
10369,Nivia_Cricket Bat_369,Sports,flipkart,4600.75,3420.35,25.66,Genuine,2.15,1.2705,0.6061,-0.1304,0.78,0,0,0.0,0.0555
10370,Nivia_Cricket Bat_370,Sports,flipkart,3978.4,2590.61,34.88,Suspicious,4.15,1.5132,1.0,-0.3525,0.6487,1,0,0.0,0.0146
10371,Philips_Chair_371,Home,flipkart,5583.95,3852.2,31.01,Genuine,1.73,1.4692,0.1304,0.3397,0.7622,0,0,0.0,-0.0136
10372,Apple_Headphones_372,Electronics,flipkart,9563.08,2964.05,69.01,Fake,6.57,3.1559,1.0,0.282,0.2166,0,0,0.0,0.0218
10373,Sony_Smartwatch_373,Electronics,flipkart,2075.3,1934.49,6.79,Genuine,0.46,1.0175,0.04,-0.033,0.8662,0,0,0.0,0.0515
10374,Nivia_Dumbbells_374,Sports,flipkart,2780.58,2576.6,7.34,Genuine,1.23,1.096,0.25,0.0359,0.806,0,0,0.0,-0.0156
10375,SG_Cricket Bat_375,Sports,flipkart,2088.2,1566.94,24.96,Genuine,3.16,1.2394,0.7297,-0.6673,0.7367,1,0,0.0,0.07
10376,Sony_Smartphone_376,Electronics,flipkart,3649.2,2409.31,33.98,Genuine,2.58,1.5131,0.5556,0.077,0.665,0,0,0.0,0.001
10377,Nike_Jacket_377,Fashion,flipkart,4561.7,3223.01,29.35,Suspicious,3.05,1.4345,0.9,-0.3598,0.7288,0,0,0.0,-0.0136
10378,Philips_Cookware_378,Home,flipkart,11099.16,3197.23,71.19,Suspicious,6.61,3.4749,0.7895,0.0184,0.2058,0,1,0.0,-0.001
10379,Adidas_Jacket_379,Fashion,flipkart,7449.34,5110.07,31.4,Suspicious,3.24,1.4423,1.0,-0.319,0.7455,0,0,0.0,0.0107
10380,Lakme_Lipstick_380,Beauty,flipkart,3539.84,3266.76,7.71,Genuine,0.59,1.0097,0.087,-0.0679,0.8584,0,0,0.0,0.0682
10381,SG_Cricket Bat_381,Sports,flipkart,4748.8,4168.56,12.22,Genuine,2.32,1.199,0.6875,-0.209,0.78,0,0,0.0,-0.0525
10382,Adidas_Jacket_382,Fashion,flipkart,8481.51,2433.71,71.31,Fake,6.47,3.2656,0.4118,1.2995,0.2546,0,0,0.0,0.0629
10383,Prestige_Cookware_383,Home,flipkart,1321.06,692.82,47.56,Genuine,2.14,1.8389,0.36,0.0518,0.6717,0,0,0.0,0.0356
10384,Apple_Smartphone_384,Electronics,flipkart,13953.2,4459.2,68.04,Suspicious,5.03,3.1117,0.5455,0.1125,0.2498,0,0,0.0,0.0056
10385,Philips_Table_385,Home,flipkart,2815.01,2054.58,27.01,Genuine,2.45,1.3669,0.4615,0.253,0.7256,0,0,0.0,0.0023
10386,Sony_Headphones_386,Electronics,flipkart,2755.06,1929.37,29.97,Suspicious,3.63,1.3673,0.8333,-0.7123,0.673,1,0,0.0,0.0425
10387,Prestige_Cookware_387,Home,flipkart,4577.12,3587.2,21.63,Genuine,2.38,1.1822,0.68,0.0138,0.7595,0,0,0.0,0.0735
10388,SG_Cricket Bat_388,Sports,flipkart,5895.7,4473.13,24.13,Genuine,1.59,1.3258,0.4,0.0706,0.8484,0,0,0.0,-0.0059
10389,Lakme_Lipstick_389,Beauty,flipkart,8037.16,2822.65,64.88,Fake,6.9,3.1149,0.8387,0.4008,0.2348,1,0,0.0,-0.094
10390,Prestige_Table_390,Home,flipkart,1496.18,1284.65,14.14,Genuine,0.92,1.162,0.125,0.0144,0.8026,0,0,0.0,0.0023
10391,Maybelline_Perfume_391,Beauty,flipkart,7543.39,2956.97,60.8,Suspicious,4.46,2.6126,0.5676,-0.3359,0.3087,0,0,0.0,-0.0241
10392,Apple_Smartwatch_392,Electronics,flipkart,5990.36,4038.59,32.58,Suspicious,3.49,1.4612,1.0,-0.0312,0.664,0,0,0.0,0.0149
10393,Nike_Jacket_393,Fashion,flipkart,1102.27,530.66,51.86,Suspicious,3.8,1.8607,1.0,-0.1232,0.599,0,0,0.0,0.1042
10394,Philips_Chair_394,Home,flipkart,2946.13,1976.07,32.93,Genuine,2.98,1.3854,0.7692,0.1319,0.7224,0,0,0.0,0.0708
10395,Sony_Smartwatch_395,Electronics,flipkart,4507.4,3132.96,30.49,Genuine,3.01,1.479,0.5185,0.1848,0.7533,1,0,0.0,-0.028
10396,Philips_Mixer_396,Home,flipkart,6997.56,4161.0,40.54,Genuine,2.2,1.6762,0.4545,0.0027,0.6843,0,0,0.0,0.0033
10397,SG_Football_397,Sports,flipkart,8129.84,3517.87,56.73,Fake,3.81,2.0316,0.8,0.0039,0.5464,0,0,0.0,0.1209
10398,Prestige_Cookware_398,Home,flipkart,8309.09,3995.15,51.92,Fake,3.96,2.1307,0.9231,-0.3425,0.5132,0,0,0.0,-0.0245
10399,Maybelline_Facewash_399,Beauty,flipkart,2110.83,1892.39,10.35,Genuine,2.09,1.0882,0.7143,-0.402,0.8669,0,0,0.0,0.0244
10400,Adidas_Jacket_400,Fashion,flipkart,2959.56,1618.95,45.3,Suspicious,4.28,1.7772,1.0,-0.0065,0.6311,1,0,0.0,0.0278
10401,Maybelline_Lipstick_401,Beauty,flipkart,1452.93,1332.33,8.3,Genuine,1.14,1.0671,0.1538,0.03,0.7539,0,0,0.0,0.0215
10402,Philips_Mixer_402,Home,flipkart,2054.45,593.39,71.12,Fake,7.21,3.2842,0.6562,1.7593,0.2113,0,0,0.0,0.0514
10403,Lakme_Facewash_403,Beauty,flipkart,6074.7,1721.06,71.67,Fake,6.23,3.0801,0.9286,0.3027,0.2554,0,0,0.0,0.1274
10404,Adidas_Shoes_404,Fashion,flipkart,5245.82,2247.39,57.16,Fake,4.72,2.3477,1.0,0.1398,0.5108,0,0,0.0,-0.0058
