product_id,product_name,category,platform,mrp,selling_price,computed_discount,fraud_verdict,label_encoded,split,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,days_listed,discount_vs_category,seller_trust_score,discount_round_flag,charm_pricing_flag,listing_age_anomaly,discount_gap_abs,high_discount_low_trust,price_drop_magnitude,cross_platform_mrp_gap,cross_platform_price_gap,fraud_score_composite,platform_encoded,category_freq_encoded,mrp_inflation_ratio_scaled,discount_permanence_score_scaled,pre_sale_spike_scaled,price_volatility_scaled,mrp_volatility_scaled,days_listed_scaled,discount_vs_category_scaled,seller_trust_score_scaled,discount_round_flag_scaled,charm_pricing_flag_scaled,listing_age_anomaly_scaled,discount_gap_abs_scaled,high_discount_low_trust_scaled,price_drop_magnitude_scaled,cross_platform_mrp_gap_scaled,cross_platform_price_gap_scaled,fraud_score_composite_scaled,platform_encoded_scaled,category_freq_encoded_scaled
10110,Maybelline_Perfume_110,Beauty,flipkart,1733.33,814.13,53.03,Suspicious,2,train,2.0229,1.0,-0.2111,0.0259,0.2902,11,19.96,0.5771,0,0,0,0.0,0,0.0498,0.0,0.0,3.92,0,0.188667,0.24900490604461728,1.0,0.1332849963747281,0.14024896265560163,0.4223198061780739,0.06896551724137928,0.6181448882870684,0.5213425330370717,0.0,0.0,0.0,0.0,0.0,0.5540674603174603,0.0,0.0,0.41004184100418406,0.0,0.0
10111,Nike_Jacket_111,Fashion,flipkart,5005.79,2435.49,51.35,Fake,0,test,1.923,0.9032,0.36,0.0377,0.3553,30,6.5,0.581,0,0,0,0.0,0,0.0644,0.0,0.0,4.29,0,0.196,0.2258863278718875,0.9032,0.27607070530289773,0.23817427385892112,0.5208964264082375,0.7241379310344829,0.46626043782441884,0.5259034031107472,0.0,0.0,0.0,0.0,0.0,0.5902777777777778,0.0,0.0,0.448744769874477,0.0,0.20951428571428554
10112,Nivia_Football_112,Sports,flipkart,2190.62,1500.36,31.51,Suspicious,2,train,1.5888,1.0,0.0448,0.0403,0.3975,25,6.0,0.6644,0,0,0,0.0,0,-0.0882,0.0,0.0,3.61,0,0.200667,0.14854669999074332,1.0,0.19726479485961448,0.2597510373443983,0.5847970926711085,0.5517241379310345,0.4606183705709772,0.6234358554555023,0.0,0.0,0.0,0.0,0.0,0.21180555555555558,0.0,0.0,0.37761506276150625,0.0,0.3428571428571434
10113,Maybelline_Facewash_113,Beauty,flipkart,2567.55,2396.45,6.66,Genuine,1,train,1.0154,0.0769,-0.0847,0.0321,0.4087,12,-26.41,0.8319,0,0,0,0.0,0,0.0523,0.0,0.0,0.65,0,0.188667,0.0158520781264464,0.0769,0.16488736655249145,0.19170124481327797,0.6017565112053301,0.10344827586206895,0.09489957120288878,0.8193193778505438,0.0,0.0,0.0,0.0,0.0,0.5602678571428572,0.0,0.0,0.06799163179916318,0.0,0.0
10114,LG_Smartwatch_114,Electronics,flipkart,2235.44,1745.5,21.92,Genuine,1,train,1.1948,0.0476,0.1211,0.0436,0.0455,20,-7.45,0.9234,0,0,0,15.87,0,0.0671,0.0,0.0,1.05,0,0.191,0.057368323613811,0.0476,0.2163412255919194,0.2871369294605809,0.05178679588128407,0.37931034482758624,0.3088467614533965,0.9263244065021634,0.0,0.0,0.0,0.7962870045158054,0.0,0.5969742063492064,0.0,0.0,0.1098326359832636,0.0,0.0666571428571423
10115,Maybelline_Perfume_115,Beauty,flipkart,4281.42,2412.08,43.66,Suspicious,2,train,1.7138,0.2,0.6791,0.0453,0.2272,24,10.59,0.695,0,0,0,0.0,0,0.0345,0.0,0.0,2.78,0,0.188667,0.17747384985652137,0.2,0.35585168887666574,0.3012448132780082,0.3269230769230769,0.5172413793103448,0.5124125479575716,0.6592211437258799,0.0,0.0,0.0,0.0,0.0,0.5161210317460317,0.0,0.0,0.29079497907949786,0.0,0.0
10116,Philips_Cookware_116,Home,flipkart,3312.82,2997.04,9.53,Genuine,1,train,1.0791,0.0,-0.0348,0.0228,0.0253,12,-28.27,0.9662,0,0,0,0.0,0,0.0238,0.0,0.0,0.09,0,0.223667,0.03059335369804686,0.0,0.17736330224766858,0.1145228215767635,0.021199273167777106,0.10344827586206895,0.07391108102008576,0.9763770319260905,0.0,0.0,0.0,0.0,0.0,0.48958333333333337,0.0,0.0,0.009414225941422593,0.0,1.0
10117,SG_Cricket Bat_117,Sports,flipkart,6129.87,1574.05,74.32,Suspicious,2,train,3.7194,0.8276,0.0414,0.0351,0.4292,28,48.81,0.2283,0,0,0,0.0,1,0.0449,0.0,0.0,6.37,0,0.200667,0.6416041840229566,0.8276,0.19641473110483287,0.21659751037344396,0.6327983040581466,0.6551724137931034,0.9436921688106521,0.11343702490936733,0.0,0.0,0.0,0.0,1.0,0.5419146825396826,0.0,0.0,0.6663179916317992,0.0,0.3428571428571434
10118,Philips_Chair_118,Home,flipkart,1015.44,570.14,43.85,Suspicious,2,train,1.5952,1.0,-0.1512,0.0453,0.376,22,6.05,0.671,0,0,0,0.0,0,0.1044,0.0,0.0,3.51,0,0.223667,0.1500277700638712,1.0,0.14826111958396881,0.3012448132780082,0.5522410660205936,0.44827586206896547,0.46118257729632134,0.6311542509647995,0.0,0.0,0.0,0.0,0.0,0.689484126984127,0.0,0.0,0.36715481171548114,0.0,1.0
10119,Philips_Table_119,Home,flipkart,3168.1,1875.92,40.79,Fake,0,train,1.5445,1.0,-0.2158,0.0874,0.3466,31,2.99,0.698,0,0,0,5.6,0,0.0855,0.0,0.0,3.58,0,0.223667,0.13829491807831162,1.0,0.13210990824311825,0.6506224066390042,0.5077225923682618,0.7586206896551724,0.4266531257052584,0.662729505321015,0.0,0.0,0.0,0.2809834420471651,0.0,0.642609126984127,0.0,0.0,0.37447698744769875,0.0,1.0
10120,Lakme_Facewash_120,Beauty,flipkart,2576.35,1440.45,44.09,Suspicious,2,val,1.5022,0.8571,0.0827,0.0858,0.4554,34,11.02,0.6672,0,0,0,0.0,0,0.1601,0.0,0.0,3.3,0,0.188667,0.1285059705637323,0.8571,0.20674050553791534,0.6373443983402489,0.6724712295578438,0.8620689655172413,0.5172647257955315,0.6267103262776283,0.0,0.0,0.0,0.0,0.0,0.8276289682539683,0.0,0.0,0.34518828451882844,0.0,0.0
10121,LG_Laptop_121,Electronics,flipkart,4977.9,3476.17,30.17,Suspicious,2,test,1.3066,0.2963,0.2523,0.0457,0.5455,26,0.8,0.6898,1,0,0,0.0,0,0.0876,0.0,0.0,2.74,0,0.191,0.08324076645376288,0.2963,0.24914368577643325,0.304564315352697,0.8089036947304664,0.5862068965517242,0.40194087113518395,0.6531399836276458,1.0,0.0,0.0,0.0,0.0,0.6478174603174603,0.0,0.0,0.28661087866108786,0.0,0.0666571428571423
10122,Sony_Smartphone_122,Electronics,flipkart,12785.26,4710.13,63.16,Fake,0,train,2.7543,0.8571,-0.0146,0.0171,0.3694,13,33.79,0.3259,0,0,0,0.0,1,-0.0147,0.0,0.0,5.14,0,0.191,0.41826344533925774,0.8571,0.18241368102607697,0.06721991701244814,0.5422471229557845,0.13793103448275862,0.7742044685172647,0.2275757221377617,0.0,0.0,0.0,0.0,1.0,0.39409722222222227,0.0,0.0,0.5376569037656903,0.0,0.0666571428571423
10123,Nivia_Dumbbells_123,Sports,flipkart,3605.82,3003.4,16.71,Genuine,1,test,1.1559,0.4167,0.0647,0.0261,0.3075,11,-8.8,0.8302,0,0,0,0.0,0,0.0372,0.0,0.0,1.63,0,0.200667,0.04836619457558089,0.4167,0.20224016801260095,0.14190871369294605,0.4485160508782556,0.06896551724137928,0.293613179869104,0.8173313062799673,0.0,0.0,0.0,0.0,0.0,0.5228174603174603,0.0,0.0,0.1705020920502092,0.0,0.3428571428571434
10124,SG_Cricket Bat_124,Sports,flipkart,2129.11,1853.2,12.96,Genuine,1,val,1.1402,0.5,-0.5695,0.0353,0.4413,31,-12.55,0.7814,0,0,0,0.0,0,0.0075,0.0,0.0,1.85,0,0.200667,0.0447329445524392,0.5,0.043678275870690314,0.21825726141078836,0.6511205330102968,0.7586206896551724,0.25129767546829157,0.7602619576657701,0.0,0.0,0.0,0.0,0.0,0.44915674603174605,0.0,0.0,0.19351464435146443,0.0,0.3428571428571434
10125,Adidas_Jeans_125,Fashion,flipkart,1392.83,807.85,42.0,Suspicious,2,train,1.6968,0.6216,-0.4514,0.0194,0.379,36,-2.85,0.6394,0,0,0,0.0,0,0.0159,0.0,0.0,2.73,0,0.196,0.17353975747477557,0.6216,0.07320549041178089,0.08630705394190871,0.5567837674136887,0.9310344827586208,0.3607537801850598,0.5941995088293767,0.0,0.0,0.0,0.0,0.0,0.4699900793650794,0.0,0.0,0.28556485355648537,0.0,0.20951428571428554
10126,Lakme_Facewash_126,Beauty,flipkart,5969.61,4591.98,23.08,Genuine,1,train,1.3295,0.7273,-0.0907,0.0242,0.4851,10,-9.99,0.7071,0,0,0,0.0,0,-0.0226,0.0,0.0,2.67,0,0.188667,0.08854022030917341,0.7273,0.1633872540440533,0.12614107883817427,0.7174439733494852,0.03448275862068967,0.2801850598059129,0.6733715354929247,0.0,0.0,0.0,0.0,0.0,0.37450396825396826,0.0,0.0,0.27928870292887026,0.0,0.0
10127,SG_Cricket Bat_127,Sports,flipkart,3133.72,2661.58,15.07,Genuine,1,val,1.1594,0.4348,-0.1029,0.0393,0.5062,22,-10.44,0.7497,0,0,0,0.0,0,0.0153,0.0,0.0,1.79,0,0.200667,0.04917615477182269,0.4348,0.16033702527689578,0.25145228215767634,0.7493943064809206,0.44827586206896547,0.2751071992778154,0.7231902701438429,0.0,0.0,0.0,0.0,0.0,0.46850198412698413,0.0,0.0,0.18723849372384938,0.0,0.3428571428571434
10128,Prestige_Chair_128,Home,flipkart,17599.9,4040.59,77.04,Fake,0,train,4.1618,1.0,0.3077,0.0436,0.3308,24,39.24,0.2677,0,0,0,0.0,1,0.0445,0.0,0.0,7.48,0,0.223667,0.7439831528279184,1.0,0.26299472460434536,0.2871369294605809,0.48379769836462744,0.5172413793103448,0.8357030015797788,0.15951350719214127,0.0,0.0,0.0,0.0,1.0,0.5409226190476191,0.0,0.0,0.7824267782426778,0.0,1.0
10129,LG_Headphones_129,Electronics,flipkart,9619.96,3891.73,59.55,Suspicious,2,train,2.4583,0.8148,-0.4771,0.0408,0.4571,26,30.18,0.3797,1,0,0,0.0,1,0.0055,0.0,0.0,5.39,0,0.191,0.3497639544570953,0.8148,0.06678000850063755,0.2639004149377593,0.675045427013931,0.5862068965517242,0.7334687429474158,0.29049234007718394,1.0,0.0,0.0,0.0,1.0,0.4441964285714286,0.0,0.0,0.5638075313807531,0.0,0.0666571428571423
10130,Samsung_Headphones_130,Electronics,flipkart,2368.6,1676.86,29.2,Genuine,1,train,1.4106,0.7778,-0.4478,0.0419,0.4615,35,-0.17,0.6922,0,0,0,0.0,0,0.0014,0.0,0.0,2.86,0,0.191,0.10730815514209019,0.7778,0.07410555791684377,0.27302904564315345,0.6817080557238039,0.896551724137931,0.3909952606635071,0.655946672903754,0.0,0.0,0.0,0.0,0.0,0.4340277777777778,0.0,0.0,0.29916317991631797,0.0,0.0666571428571423
10131,Prestige_Chair_131,Home,flipkart,8347.65,4322.9,48.21,Suspicious,2,train,1.8167,1.0,0.1156,0.0467,0.3364,9,10.41,0.6204,0,0,0,0.0,0,0.0592,0.0,0.0,3.93,0,0.223667,0.20128667962602986,1.0,0.21496612245918445,0.3128630705394191,0.4922774076317383,0.0,0.5103814037463327,0.5719798853935212,0.0,0.0,0.0,0.0,0.0,0.5773809523809524,0.0,0.0,0.4110878661087866,0.0,1.0
10132,Prestige_Mixer_132,Home,flipkart,1646.13,955.77,41.94,Suspicious,2,test,1.6611,1.0,-0.3081,0.0476,0.3473,32,4.14,0.6627,0,0,0,0.0,0,0.0355,0.0,0.0,3.55,0,0.223667,0.16527816347310936,1.0,0.10903317748831164,0.32033195020746885,0.5087825560266506,0.7931034482758621,0.4396298803881742,0.6214477838849257,0.0,0.0,0.0,0.0,0.0,0.5186011904761905,0.0,0.0,0.3713389121338912,0.0,1.0
10133,Sony_Smartwatch_133,Electronics,flipkart,3287.89,1992.92,39.39,Suspicious,2,val,1.6033,0.8125,-0.2976,0.0331,0.4592,31,10.02,0.6353,0,0,0,0.0,0,0.0281,0.0,0.0,3.17,0,0.191,0.1519022493751736,0.8125,0.11165837437807836,0.19999999999999998,0.6782253179890976,0.7586206896551724,0.5059805912886481,0.589404747982692,0.0,0.0,0.0,0.0,0.0,0.5002480158730159,0.0,0.0,0.3315899581589958,0.0,0.0666571428571423
10134,Adidas_Shoes_134,Fashion,flipkart,8060.74,4174.55,48.21,Suspicious,2,train,1.8851,1.0,0.0738,0.0154,0.2388,22,3.36,0.639,0,0,0,0.0,0,0.0237,0.0,0.0,3.82,0,0.196,0.2171156160325836,1.0,0.20451533865039878,0.05311203319502075,0.34448818897637795,0.44827586206896547,0.43082825547280523,0.5937317272833587,0.0,0.0,0.0,0.0,0.0,0.4893353174603175,0.0,0.0,0.39958158995815896,0.0,0.20951428571428554
10135,Sony_Smartphone_135,Electronics,flipkart,3737.57,2955.44,20.93,Genuine,1,train,1.1832,0.7059,-0.2114,0.0412,0.4729,16,-8.44,0.7559,0,0,0,0.0,0,0.0644,0.0,0.0,2.43,0,0.191,0.05468388410626679,0.7059,0.1332099907493062,0.26721991701244807,0.6989703210175652,0.24137931034482757,0.29767546829158203,0.7304408841071219,0.0,0.0,0.0,0.0,0.0,0.5902777777777778,0.0,0.0,0.25418410041841005,0.0,0.0666571428571423
10136,Prestige_Table_136,Home,flipkart,2752.1,2236.75,18.73,Genuine,1,train,1.2249,0.7586,-0.031,0.016,0.3301,28,-19.07,0.8005,0,0,0,0.0,0,0.0045,0.0,0.0,2.44,0,0.223667,0.06433398130149037,0.7586,0.17831337350301274,0.05809128630705393,0.48273773470623865,0.6551724137931034,0.17772511848341233,0.78259852648813,0.0,0.0,0.0,0.0,0.0,0.4417162698412699,0.0,0.0,0.25523012552301255,0.0,1.0
10137,SG_Dumbbells_137,Sports,flipkart,3605.86,2682.14,25.62,Suspicious,2,test,1.1832,1.0,-0.1221,0.0657,0.5015,26,0.11,0.7444,0,0,0,0.0,0,0.1199,0.0,0.0,3.17,0,0.200667,0.05468388410626679,1.0,0.15553666524989374,0.4705394190871368,0.7422774076317383,0.5862068965517242,0.3941548183254344,0.7169921646591041,0.0,0.0,0.0,0.0,0.0,0.7279265873015873,0.0,0.0,0.3315899581589958,0.0,0.3428571428571434
10138,Adidas_Jacket_138,Fashion,flipkart,6082.8,3744.23,38.45,Genuine,1,val,1.5975,0.4103,-0.4987,0.0349,0.4651,38,-6.4,0.6347,0,0,0,0.0,0,0.0167,0.0,0.0,2.21,0,0.196,0.15056002962140147,0.4103,0.06137960347026028,0.21493775933609957,0.687159297395518,1.0,0.320695102685624,0.5887030756636651,0.0,0.0,0.0,0.0,0.0,0.4719742063492064,0.0,0.0,0.2311715481171548,0.0,0.20951428571428554
10139,Nivia_Football_139,Sports,flipkart,2921.61,2595.82,11.15,Genuine,1,train,1.0801,0.7059,-0.5122,0.02,0.4818,16,-14.36,0.7832,0,0,0,0.0,0,0.0404,0.0,0.0,2.32,0,0.200667,0.030824770896973108,0.7059,0.05800435032627446,0.09128630705394192,0.7124470018170806,0.24137931034482757,0.2308733920108328,0.7623669746228511,0.0,0.0,0.0,0.0,0.0,0.5307539682539683,0.0,0.0,0.2426778242677824,0.0,0.3428571428571434
10140,Prestige_Chair_140,Home,flipkart,897.84,822.66,8.37,Genuine,1,train,1.0724,0.0,-0.0644,0.0127,0.0359,11,-29.43,0.9639,0,0,0,0.0,0,0.0174,0.0,0.0,0.09,0,0.223667,0.029042858465241156,0.0,0.16996274720604046,0.03070539419087137,0.03725015142337977,0.06896551724137928,0.060821484992101105,0.9736872880364869,0.0,0.0,0.0,0.0,0.0,0.4737103174603175,0.0,0.0,0.009414225941422593,0.0,1.0
10141,Nivia_Dumbbells_141,Sports,flipkart,3351.38,2689.79,19.74,Genuine,1,train,1.2435,0.6111,-0.6242,0.0452,0.4301,17,-5.77,0.7549,1,0,0,0.0,0,0.002,0.0,0.0,2.82,0,0.200667,0.06863834120151813,0.6111,0.03000225016876265,0.30041493775933603,0.6341611144760751,0.2758620689655172,0.3278041074249605,0.729271430242077,1.0,0.0,0.0,0.0,0.0,0.435515873015873,0.0,0.0,0.2949790794979079,0.0,0.3428571428571434
10142,Nike_Jeans_142,Fashion,flipkart,7318.7,3981.58,45.6,Genuine,1,train,1.628,0.4167,-0.1662,0.0504,0.3828,35,0.75,0.6585,0,0,0,0.0,0,0.1143,0.0,0.0,2.16,0,0.196,0.15761825418865133,0.4167,0.14451083831287348,0.34356846473029046,0.5625378558449424,0.896551724137931,0.40137666440983977,0.6165360776517366,0.0,0.0,0.0,0.0,0.0,0.7140376984126984,0.0,0.0,0.22594142259414227,0.0,0.20951428571428554
10143,Sony_Laptop_143,Electronics,flipkart,1208.32,1004.91,16.83,Genuine,1,test,1.219,0.7778,-0.2311,0.0257,0.3581,17,-12.54,0.7911,0,0,0,0.0,0,-0.0138,0.0,0.0,2.51,0,0.191,0.06296861982782564,0.7778,0.128284621346601,0.13858921161825727,0.5251362810417929,0.2758620689655172,0.25141051681336046,0.7716056601567068,0.0,0.0,0.0,0.0,0.0,0.3963293650793651,0.0,0.0,0.2625523012552301,0.0,0.0666571428571423
10144,Nike_Shoes_144,Fashion,flipkart,4685.0,2387.28,49.04,Suspicious,2,val,1.8527,0.6129,0.4076,0.0408,0.2781,30,4.19,0.633,0,0,0,0.0,0,0.0559,0.0,0.0,3.51,0,0.196,0.2096176987873739,0.6129,0.2879715978698403,0.2639004149377593,0.40399757722592367,0.7241379310344829,0.4401940871135184,0.5867150040930885,0.0,0.0,0.0,0.0,0.0,0.5691964285714286,0.0,0.0,0.36715481171548114,0.0,0.20951428571428554
10145,Lakme_Facewash_145,Beauty,flipkart,6734.35,4967.65,26.23,Genuine,1,train,1.4109,0.3478,-0.3489,0.0265,0.4648,22,-6.84,0.6908,0,0,0,0.0,0,-0.0408,0.0,0.0,1.84,0,0.188667,0.10737758030176808,0.3478,0.09883241243093233,0.14522821576763484,0.6867050272562084,0.44827586206896547,0.31573008350259535,0.6543094374926909,0.0,0.0,0.0,0.0,0.0,0.32936507936507936,0.0,0.0,0.19246861924686193,0.0,0.0
10146,Samsung_Headphones_146,Electronics,flipkart,6180.62,4375.75,29.2,Suspicious,2,val,1.3968,1.0,-0.3098,0.0146,0.45,28,-0.17,0.701,0,0,0,19.36,0,0.0111,0.0,0.0,3.94,0,0.191,0.10411459779690829,1.0,0.10860814561092082,0.046473029045643155,0.6642943670502727,0.6551724137931034,0.3909952606635071,0.6662378669161501,0.0,0.0,0.0,0.9713998996487707,0.0,0.4580853174603175,0.0,0.0,0.4121338912133891,0.0,0.0666571428571423
10147,Maybelline_Facewash_147,Beauty,flipkart,626.71,360.42,42.49,Suspicious,2,test,1.6592,1.0,0.0265,0.0482,0.5042,31,9.42,0.6006,0,0,0,0.0,0,0.0458,0.0,0.0,3.79,0,0.188667,0.16483847079514952,1.0,0.19268945170887816,0.32531120331950203,0.746365838885524,0.7586206896551724,0.49921011058451814,0.5488246988656298,0.0,0.0,0.0,0.0,0.0,0.5441468253968255,0.0,0.0,0.39644351464435146,0.0,0.0
10148,Puma_Shoes_148,Fashion,flipkart,11806.58,5094.18,56.85,Fake,0,val,2.4073,1.0,0.2781,0.0382,0.3518,12,12.0,0.4371,0,0,0,0.0,1,-0.0387,0.0,0.0,5.55,0,0.196,0.3379616773118579,1.0,0.2555941695627172,0.2423236514522821,0.5155966081162932,0.10344827586206895,0.5283231776122771,0.3576189919307683,0.0,0.0,0.0,0.0,1.0,0.33457341269841273,0.0,0.0,0.5805439330543932,0.0,0.20951428571428554
10149,Samsung_Smartphone_149,Electronics,flipkart,9534.64,3395.82,64.38,Suspicious,2,train,3.0345,0.8261,0.0336,0.0285,0.4538,22,35.01,0.2185,0,0,0,0.0,1,-0.0808,0.0,0.0,5.56,0,0.191,0.48310654447838575,0.8261,0.1944645848438633,0.16182572614107882,0.6700484554815264,0.44827586206896547,0.7879711126156623,0.10197637703192611,0.0,0.0,0.0,0.0,1.0,0.23015873015873017,0.0,0.0,0.5815899581589957,0.0,0.0666571428571423
10150,LG_Smartwatch_150,Electronics,flipkart,5853.76,3520.08,39.87,Genuine,1,train,1.695,0.5385,-0.4972,0.025,0.4314,12,10.5,0.6189,1,0,0,0.0,0,-0.0193,0.0,0.0,3.19,0,0.191,0.17312320651670837,0.5385,0.06175463159736981,0.13278008298755187,0.636129618413083,0.10344827586206895,0.5113969758519521,0.5702257045959537,1.0,0.0,0.0,0.0,0.0,0.3826884920634921,0.0,0.0,0.33368200836820083,0.0,0.0666571428571423
10151,Nivia_Cricket Bat_151,Sports,flipkart,3700.95,3034.07,18.02,Genuine,1,train,1.1651,0.35,-0.2352,0.0259,0.1905,19,-7.49,0.8743,0,0,0,0.0,0,0.0449,0.0,0.0,1.22,0,0.200667,0.05049523280570217,0.35,0.12725954446583493,0.14024896265560163,0.27135069654754695,0.3448275862068965,0.30839539607312116,0.8689042217284528,0.0,0.0,0.0,0.0,0.0,0.5419146825396826,0.0,0.0,0.12761506276150628,0.0,0.3428571428571434
10152,Lakme_Lipstick_152,Beauty,flipkart,1941.81,1442.5,25.71,Suspicious,2,val,1.3667,0.6364,0.1758,0.0172,0.3169,10,-7.36,0.7632,0,0,0,0.0,0,-0.0153,0.0,0.0,2.61,0,0.188667,0.09714894010922898,0.6364,0.23001725129384704,0.06804979253112034,0.4627498485766202,0.03448275862068967,0.30986233355901605,0.7389778973219506,0.0,0.0,0.0,0.0,0.0,0.39260912698412703,0.0,0.0,0.2730125523012552,0.0,0.0
10153,Philips_Mixer_153,Home,flipkart,1733.68,1276.61,26.36,Genuine,1,train,1.1694,0.7407,-0.102,0.0687,0.1637,26,-11.44,0.8837,0,0,0,0.0,0,0.1389,0.0,0.0,2.13,0,0.223667,0.05149032676108489,0.7407,0.1605620421531615,0.4954356846473028,0.2307692307692308,0.5862068965517242,0.2638230647709321,0.879897088059876,0.0,0.0,0.0,0.0,0.0,0.7750496031746033,0.0,0.0,0.2228033472803347,0.0,1.0
10154,SG_Dumbbells_154,Sports,flipkart,2839.06,2480.08,12.64,Genuine,1,train,1.0719,0.2308,-0.5322,0.0486,0.4879,25,-12.87,0.7833,0,0,0,0.0,0,0.0636,0.0,0.0,1.18,0,0.200667,0.028927149865778073,0.2308,0.05300397529814735,0.3286307053941908,0.7216838279830406,0.5517241379310345,0.24768675242608892,0.7624839200093556,0.0,0.0,0.0,0.0,0.0,0.5882936507936508,0.0,0.0,0.12343096234309622,0.0,0.3428571428571434
10155,Philips_Mixer_155,Home,flipkart,3437.69,3032.95,11.77,Genuine,1,train,1.0093,0.0714,-0.6586,0.0631,0.385,27,-26.03,0.8432,0,0,0,0.0,0,0.1096,0.0,0.0,0.6,0,0.223667,0.014440433212996429,0.0714,0.021401605120384026,0.4489626556016597,0.5658691701998789,0.6206896551724137,0.09918754231550442,0.8325342065255525,0.0,0.0,0.0,0.0,0.0,0.7023809523809524,0.0,0.0,0.06276150627615062,0.0,1.0
10156,Sony_Smartphone_156,Electronics,flipkart,2486.93,1590.26,36.06,Suspicious,2,val,1.6958,0.303,0.2289,0.0289,0.4298,32,6.69,0.6193,0,0,0,0.0,0,-0.0844,0.0,0.0,2.44,0,0.191,0.17330834027584935,0.303,0.24329324699352453,0.1651452282157676,0.6337068443367657,0.7931034482758621,0.4684044233807267,0.5706934861419717,0.0,0.0,0.0,0.0,0.0,0.22123015873015875,0.0,0.0,0.25523012552301255,0.0,0.0666571428571423
10157,LG_Smartphone_157,Electronics,flipkart,6026.01,5036.61,16.42,Genuine,1,train,1.2225,0.5455,-0.2431,0.0154,0.1505,10,-12.95,0.873,0,0,0,0.0,0,-0.0218,0.0,0.0,1.71,0,0.191,0.06377858002406739,0.5455,0.12528439632972474,0.05311203319502075,0.21078134463961237,0.03448275862068967,0.24678402166553826,0.8673839317038943,0.0,0.0,0.0,0.0,0.0,0.37648809523809523,0.0,0.0,0.17887029288702927,0.0,0.0666571428571423
10158,Puma_T-Shirt_158,Fashion,flipkart,3511.59,2376.09,32.34,Suspicious,2,train,1.4655,1.0,-0.1727,0.0113,0.3356,10,-12.51,0.7261,0,0,0,0.0,0,0.0084,0.0,0.0,3.31,0,0.196,0.12001295936313988,1.0,0.14288571642873216,0.019087136929460582,0.4910660205935797,0.03448275862068967,0.2517490408485669,0.6955911589287802,0.0,0.0,0.0,0.0,0.0,0.4513888888888889,0.0,0.0,0.34623430962343094,0.0,0.20951428571428554
10159,Maybelline_Facewash_159,Beauty,flipkart,478.77,317.5,33.68,Suspicious,2,train,1.5116,0.9744,-0.1521,0.0184,0.4486,38,0.61,0.6671,0,0,0,0.0,0,-0.0024,0.0,0.0,3.44,0,0.188667,0.13068129223363883,0.9744,0.14803610270770307,0.07800829875518672,0.6621744397334949,1.0,0.3997968855788761,0.6265933808911239,0.0,0.0,0.0,0.0,0.0,0.42460317460317465,0.0,0.0,0.3598326359832636,0.0,0.0
10160,Nivia_Dumbbells_160,Sports,flipkart,6247.43,4750.27,23.96,Suspicious,2,test,1.3455,0.6333,-0.3549,0.0202,0.3033,29,-1.55,0.775,0,0,0,15.88,0,-0.0231,0.0,0.0,2.72,0,0.200667,0.092242895491993,0.6333,0.09733229992249419,0.09294605809128628,0.4421562689279225,0.6896551724137931,0.37542315504400814,0.752777452929482,0.0,0.0,0.0,0.7967887606623182,0.0,0.3732638888888889,0.0,0.0,0.28451882845188287,0.0,0.3428571428571434
10161,Maybelline_Perfume_161,Beauty,flipkart,8887.79,4373.72,50.79,Suspicious,2,train,1.8601,0.7333,0.4767,0.0407,0.304,14,17.72,0.6204,0,0,0,0.0,0,0.0846,0.0,0.0,3.96,0,0.188667,0.211330186059428,0.7333,0.3052478935920194,0.2630705394190871,0.4432162325863113,0.17241379310344823,0.5928684269916498,0.5719798853935212,0.0,0.0,0.0,0.0,0.0,0.6403769841269842,0.0,0.0,0.4142259414225941,0.0,0.0
10162,Prestige_Mixer_162,Home,flipkart,3225.58,1701.29,47.26,Suspicious,2,val,1.7878,1.0,0.1138,0.0324,0.3353,25,9.46,0.6295,0,0,0,0.0,0,0.0571,0.0,0.0,3.89,0,0.223667,0.19459872257706196,1.0,0.214516088706653,0.19419087136929455,0.49061175045427013,0.5517241379310345,0.4996614759647935,0.5826219155654309,0.0,0.0,0.0,0.0,0.0,0.5721726190476191,0.0,0.0,0.40690376569037656,0.0,1.0
10163,SG_Cricket Bat_163,Sports,flipkart,2859.69,2326.03,18.66,Genuine,1,test,1.1753,0.5333,-0.1031,0.019,0.2605,14,-6.85,0.8432,0,0,0,0.0,0,0.0441,0.0,0.0,1.76,0,0.200667,0.05285568823474962,0.5333,0.1602870215266145,0.0829875518672199,0.37734706238643245,0.17241379310344823,0.3156172421575265,0.8325342065255525,0.0,0.0,0.0,0.0,0.0,0.5399305555555556,0.0,0.0,0.18410041841004182,0.0,0.3428571428571434
10164,Prestige_Cookware_164,Home,flipkart,6053.09,4014.35,33.68,Suspicious,2,train,1.5813,0.6129,-0.3287,0.0364,0.418,30,-4.12,0.6584,0,0,0,0.0,0,-0.0487,0.0,0.0,2.62,0,0.223667,0.14681107099879664,0.6129,0.10388279120934071,0.22738589211618257,0.615838885523925,0.7241379310344829,0.34642292936131797,0.6164191322652322,0.0,0.0,0.0,0.0,0.0,0.3097718253968254,0.0,0.0,0.27405857740585776,0.0,1.0
