product_id,product_name,category,brand,platform,baseline_price_90d,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,fraud_verdict
10010,Samsung_Laptop_10,Electronics,Samsung,flipkart,3678.64,1.1079,0.6957,0.0,0.0136,0.2865,Genuine
10011,Samsung_Headphones_11,Electronics,Samsung,flipkart,3875.59,1.2091,0.7059,0.0,0.0255,0.388,Genuine
10012,Nike_T-Shirt_12,Fashion,Nike,flipkart,4722.04,1.1545,0.7333,0.0,0.0329,0.253,Genuine
10013,Puma_Shoes_13,Fashion,Puma,flipkart,4821.58,1.7173,1.0,0.0,0.0319,0.311,Suspicious
10014,Lakme_Perfume_14,Beauty,Lakme,flipkart,3619.24,1.1659,0.2778,0.0,0.0567,0.5254,Genuine
10015,Prestige_Cookware_15,Home,Prestige,flipkart,4620.38,1.6971,0.9091,0.0,0.0256,0.1753,Suspicious
10016,Lakme_Perfume_16,Beauty,Lakme,flipkart,3530.38,1.0686,0.5,0.0,0.0204,0.3638,Genuine
10017,Nike_Jacket_17,Fashion,Nike,flipkart,297.99,1.3459,1.0,0.0,0.0279,0.1664,Genuine
10018,Philips_Cookware_18,Home,Philips,flipkart,2328.3450000000003,1.1869,0.2727,0.0,0.0289,0.3882,Genuine
10019,Adidas_Shoes_19,Fashion,Adidas,flipkart,555.46,1.2246,0.3158,0.0,0.0218,0.3217,Genuine
10020,Sony_Smartwatch_20,Electronics,Sony,flipkart,2246.97,1.0716,0.5652,0.0,0.0136,0.4124,Genuine
10021,Nivia_Dumbbells_21,Sports,Nivia,flipkart,421.87,1.1679,0.7949,0.0,0.0314,0.5165,Suspicious
10022,Adidas_T-Shirt_22,Fashion,Adidas,flipkart,2881.32,1.1408,0.0909,0.0,0.025,0.2847,Genuine
10023,SG_Dumbbells_23,Sports,SG,flipkart,2097.69,1.1516,0.2353,0.0,0.0381,0.5592,Genuine
10024,Maybelline_Facewash_24,Beauty,Maybelline,flipkart,4180.28,1.8431,0.6957,0.0,0.0334,0.3224,Suspicious
10025,SG_Football_25,Sports,SG,flipkart,3074.02,1.0843,0.2258,0.0,0.0191,0.5031,Genuine
10026,Prestige_Mixer_26,Home,Prestige,flipkart,2071.075,1.6272,0.9667,0.0,0.0371,0.4175,Suspicious
10027,Nivia_Dumbbells_27,Sports,Nivia,flipkart,3050.45,1.0341,0.6087,0.0,0.0291,0.4174,Genuine
10028,Puma_Jeans_28,Fashion,Puma,flipkart,875.59,1.1972,0.9231,0.0,0.0341,0.4344,Suspicious
10029,Maybelline_Perfume_29,Beauty,Maybelline,flipkart,812.91,1.2046,0.619,0.0,0.0492,0.3707,Suspicious
10030,Apple_Headphones_30,Electronics,Apple,flipkart,4109.9,2.9466,0.9474,0.0,0.0205,0.3831,Fake
10031,Adidas_Jacket_31,Fashion,Adidas,flipkart,1333.2649999999999,2.6567,0.1538,0.0,0.0223,0.397,Suspicious
10032,Philips_Chair_32,Home,Philips,flipkart,3100.71,1.8902,0.963,0.0,0.025,0.4409,Suspicious
10033,Sony_Laptop_33,Electronics,Sony,flipkart,2838.29,1.264,1.0,0.0,0.0528,0.3925,Suspicious
10034,Nivia_Cricket Bat_34,Sports,Nivia,flipkart,3739.48,1.1514,0.8,0.0,0.029,0.2963,Genuine
10035,Maybelline_Perfume_35,Beauty,Maybelline,flipkart,736.4849999999999,1.3991,1.0,0.0,0.0294,0.3308,Suspicious
10036,SG_Football_36,Sports,SG,flipkart,964.76,1.3953,0.6923,0.0,0.0325,0.4589,Genuine
10037,Nivia_Dumbbells_37,Sports,Nivia,flipkart,997.11,1.1777,0.381,0.0,0.0285,0.3851,Genuine
10038,Sony_Smartwatch_38,Electronics,Sony,flipkart,4612.49,1.1319,0.6316,0.0,0.0254,0.1903,Genuine
10039,Philips_Chair_39,Home,Philips,flipkart,4074.87,2.4391,1.0,0.0,0.0263,0.324,Fake
10040,Prestige_Chair_40,Home,Prestige,flipkart,4768.995,2.8344,0.875,0.0,0.0227,0.3516,Fake
10041,Philips_Cookware_41,Home,Philips,flipkart,2958.365,1.0683,0.15,0.0,0.0261,0.4368,Genuine
10042,Prestige_Cookware_42,Home,Prestige,flipkart,2888.9049999999997,1.2559,0.6111,0.0,0.0546,0.3422,Genuine
10043,Nivia_Dumbbells_43,Sports,Nivia,flipkart,1432.9,1.1227,0.5484,0.0,0.0266,0.4288,Genuine
10044,Nike_Jeans_44,Fashion,Nike,flipkart,1149.275,1.9566,1.0,0.0,0.034,0.3455,Suspicious
10045,Puma_T-Shirt_45,Fashion,Puma,flipkart,4618.28,1.6336,1.0,0.0,0.0443,0.3659,Suspicious
10046,Lakme_Perfume_46,Beauty,Lakme,flipkart,3922.63,1.1461,0.7692,0.0,0.0246,0.4744,Genuine
10047,LG_Headphones_47,Electronics,LG,flipkart,2963.7,1.2564,0.5135,0.0,0.07,0.3937,Genuine
10048,Philips_Chair_48,Home,Philips,flipkart,2387.62,1.099,0.2,0.0,0.0214,0.2878,Genuine
10049,Puma_Shoes_49,Fashion,Puma,flipkart,4662.02,1.2206,0.4762,0.0,0.0235,0.224,Genuine
10050,Sony_Smartphone_50,Electronics,Sony,flipkart,1741.865,1.1039,0.5417,0.0,0.0262,0.3811,Genuine
10051,Lakme_Perfume_51,Beauty,Lakme,flipkart,2930.26,1.1332,0.3077,0.0,0.028,0.4277,Genuine
10052,Philips_Cookware_52,Home,Philips,flipkart,3837.31,2.5593,1.0,0.0,0.0361,0.3836,Fake
10053,Adidas_Jacket_53,Fashion,Adidas,flipkart,2665.26,1.1781,0.5484,0.0,0.0264,0.342,Genuine
10054,Lakme_Perfume_54,Beauty,Lakme,flipkart,1493.1399999999999,1.1419,0.0833,0.0,0.0287,0.3191,Genuine
10055,Apple_Headphones_55,Electronics,Apple,flipkart,2914.8,2.6864,1.0,0.0,0.0172,0.3232,Fake
10056,Philips_Cookware_56,Home,Philips,flipkart,717.8,1.2004,0.8571,0.0,0.0763,0.3687,Suspicious
10057,Puma_Jacket_57,Fashion,Puma,flipkart,3858.01,1.3069,0.9189,0.0,0.0377,0.4375,Suspicious
10058,Samsung_Laptop_58,Electronics,Samsung,flipkart,2678.085,1.4852,0.5714,0.0,0.0238,0.1357,Genuine
10059,Prestige_Mixer_59,Home,Prestige,flipkart,1568.91,1.1955,1.0,0.0,0.04,0.3592,Suspicious
10060,Nike_Jacket_60,Fashion,Nike,flipkart,1138.74,1.2976,0.52,0.0,0.0309,0.491,Genuine
10061,Adidas_Shoes_61,Fashion,Adidas,flipkart,4563.43,2.2337,1.0,0.0,0.025,0.444,Fake
10062,Adidas_Shoes_62,Fashion,Adidas,flipkart,4901.41,1.0787,0.9231,0.0,0.0213,0.2471,Genuine
10063,Nike_Shoes_63,Fashion,Nike,flipkart,431.84000000000003,1.2899,0.2727,0.0,0.046,0.4045,Genuine
10064,Maybelline_Perfume_64,Beauty,Maybelline,flipkart,1590.16,3.7558,1.0,0.0,0.021,0.4323,Fake
10065,Nivia_Cricket Bat_65,Sports,Nivia,flipkart,3159.36,1.0158,0.5152,0.0,0.0424,0.4294,Genuine
10066,Philips_Table_66,Home,Philips,flipkart,4730.46,2.5013,0.1176,0.0,0.0229,0.3706,Suspicious
10067,Philips_Chair_67,Home,Philips,flipkart,4264.95,1.4521,0.871,0.0,0.0407,0.4511,Suspicious
10068,Samsung_Smartphone_68,Electronics,Samsung,flipkart,1663.875,1.3321,0.9667,0.0,0.0695,0.3934,Suspicious
10069,Adidas_Jeans_69,Fashion,Adidas,flipkart,2181.7,1.3209,0.0625,0.0,0.0399,0.3612,Genuine
10070,Philips_Chair_70,Home,Philips,flipkart,2855.645,1.3742,1.0,0.0,0.0347,0.3903,Suspicious
10071,Prestige_Mixer_71,Home,Prestige,flipkart,3403.48,1.8739,0.8966,0.0,0.0551,0.4004,Fake
10072,Samsung_Smartwatch_72,Electronics,Samsung,flipkart,1120.66,1.1899,0.8108,0.0,0.0912,0.4187,Genuine
10073,Philips_Mixer_73,Home,Philips,flipkart,4236.455,1.1438,0.6875,0.0,0.0383,0.4357,Genuine
10074,Philips_Cookware_74,Home,Philips,flipkart,1961.355,1.9591,0.9545,0.0,0.0282,0.3637,Suspicious
10075,Apple_Headphones_75,Electronics,Apple,flipkart,1977.08,1.56,0.9737,0.0,0.0507,0.4693,Suspicious
10076,SG_Football_76,Sports,SG,flipkart,4259.535,1.3237,0.9412,0.0,0.0226,0.4053,Suspicious
10077,Nivia_Dumbbells_77,Sports,Nivia,flipkart,3938.79,1.1922,0.6111,0.0,0.0682,0.4719,Genuine
10078,Maybelline_Perfume_78,Beauty,Maybelline,flipkart,1694.58,1.7197,0.9706,0.0,0.0303,0.4433,Suspicious
10079,Puma_Jeans_79,Fashion,Puma,flipkart,1100.13,1.6254,1.0,0.0,0.0171,0.2426,Suspicious
10080,Maybelline_Perfume_80,Beauty,Maybelline,flipkart,2030.97,1.1001,0.3529,0.0,0.0158,0.1868,Genuine
10081,Samsung_Laptop_81,Electronics,Samsung,flipkart,510.07,1.0957,0.1765,0.0,0.0194,0.2241,Genuine
10082,Philips_Chair_82,Home,Philips,flipkart,2646.0,1.2106,0.9286,0.0,0.026,0.3845,Suspicious
10083,Sony_Laptop_83,Electronics,Sony,flipkart,2681.01,1.0104,0.303,0.0,0.024,0.1958,Genuine
10084,Lakme_Lipstick_84,Beauty,Lakme,flipkart,1466.315,1.1143,0.5,0.0,0.0246,0.4086,Suspicious
10085,Nivia_Football_85,Sports,Nivia,flipkart,1947.9850000000001,1.0607,0.1667,0.0,0.0227,0.5643,Genuine
10086,Maybelline_Perfume_86,Beauty,Maybelline,flipkart,860.0550000000001,1.2592,0.75,0.0,0.0255,0.2716,Genuine
10087,SG_Cricket Bat_87,Sports,SG,flipkart,3258.58,1.1973,0.7429,0.0,0.0303,0.4593,Genuine
10088,Lakme_Lipstick_88,Beauty,Lakme,flipkart,5318.55,1.0258,0.3478,0.0,0.0232,0.5295,Genuine
10089,Adidas_Jacket_89,Fashion,Adidas,flipkart,3324.45,2.373,1.0,0.0,0.0134,0.3727,Fake
10090,LG_Laptop_90,Electronics,LG,flipkart,4927.67,1.3381,0.9565,0.0,0.0345,0.4191,Suspicious
10091,Lakme_Lipstick_91,Beauty,Lakme,flipkart,436.61,1.08,0.5429,0.0,0.0227,0.46,Genuine
10092,Samsung_Laptop_92,Electronics,Samsung,flipkart,1659.9499999999998,1.4221,0.6667,0.0,0.0288,0.4241,Genuine
10093,Maybelline_Perfume_93,Beauty,Maybelline,flipkart,634.99,1.1114,0.2273,0.0,0.0409,0.3451,Genuine
10094,SG_Football_94,Sports,SG,flipkart,312.355,3.4512,0.25,0.0,0.0425,0.5367,Suspicious
10095,Philips_Chair_95,Home,Philips,flipkart,4822.42,1.5135,0.8846,0.0,0.0194,0.3374,Suspicious
10096,Maybelline_Lipstick_96,Beauty,Maybelline,flipkart,1760.74,1.3528,0.8919,0.0,0.0233,0.4193,Suspicious
10097,Lakme_Lipstick_97,Beauty,Lakme,flipkart,3943.125,1.1232,0.6875,0.0,0.0467,0.1915,Genuine
10098,Nivia_Football_98,Sports,Nivia,flipkart,5067.47,1.0403,0.087,0.0,0.0287,0.482,Genuine
10099,LG_Headphones_99,Electronics,LG,flipkart,1622.6799999999998,1.402,0.9118,0.0,0.0669,0.4079,Suspicious
10100,LG_Headphones_100,Electronics,LG,flipkart,1486.57,1.7747,0.871,0.0,0.0731,0.3867,Suspicious
10101,Nike_Jacket_101,Fashion,Nike,flipkart,3301.68,1.117,0.1724,0.0,0.031,0.4414,Genuine
10102,Maybelline_Lipstick_102,Beauty,Maybelline,flipkart,4368.61,1.1559,0.3514,0.0,0.0697,0.456,Genuine
10103,Nivia_Football_103,Sports,Nivia,flipkart,3167.0550000000003,1.4607,0.7333,0.0,0.0247,0.3856,Genuine
10104,SG_Cricket Bat_104,Sports,SG,flipkart,2372.5,1.1108,0.8148,0.0,0.0637,0.4743,Genuine
10105,Prestige_Table_105,Home,Prestige,flipkart,2369.085,1.6576,0.9286,0.0,0.026,0.2371,Suspicious
10106,SG_Cricket Bat_106,Sports,SG,flipkart,520.385,1.0587,0.5417,0.0,0.0254,0.3092,Genuine
10107,Prestige_Table_107,Home,Prestige,flipkart,1266.19,3.6791,1.0,0.0,0.0218,0.3902,Fake
10108,Sony_Headphones_108,Electronics,Sony,flipkart,3062.6,2.29,1.0,0.0,0.0228,0.4509,Fake
10109,Adidas_T-Shirt_109,Fashion,Adidas,flipkart,1351.44,1.2026,0.4667,0.0,0.0244,0.4133,Genuine
10110,Maybelline_Perfume_110,Beauty,Maybelline,flipkart,856.835,1.6964,1.0,0.0,0.0259,0.2902,Suspicious
10111,Nike_Jacket_111,Fashion,Nike,flipkart,2603.13,1.1759,0.9032,0.0,0.0377,0.3553,Suspicious
10112,Nivia_Football_112,Sports,Nivia,flipkart,1378.81,1.2559,1.0,0.0,0.0403,0.3975,Suspicious
10113,Maybelline_Facewash_113,Beauty,Maybelline,flipkart,2528.62,1.1179,0.0769,0.0,0.0321,0.4087,Genuine
10114,LG_Smartwatch_114,Electronics,LG,flipkart,1871.0,1.1075,0.0476,0.0,0.0436,0.0455,Genuine
10115,Maybelline_Perfume_115,Beauty,Maybelline,flipkart,2498.16,1.1046,0.2,0.0,0.0453,0.2272,Genuine
10116,Philips_Cookware_116,Home,Philips,flipkart,3070.06,1.1435,0.0,0.0,0.0228,0.0253,Genuine
10117,SG_Cricket Bat_117,Sports,SG,flipkart,1648.07,1.1282,0.8276,0.0,0.0351,0.4292,Genuine
10118,Philips_Chair_118,Home,Philips,flipkart,636.57,3.5335,1.0,0.0,0.0453,0.376,Fake
10119,Philips_Table_119,Home,Philips,flipkart,2051.205,2.6472,1.0,0.0,0.0874,0.3466,Fake
10120,Lakme_Facewash_120,Beauty,Lakme,flipkart,1715.1,1.2636,0.8571,0.0,0.0858,0.4554,Suspicious
10121,LG_Laptop_121,Electronics,LG,flipkart,3809.9,3.2121,0.2963,0.0,0.0457,0.5455,Suspicious
10122,Sony_Smartphone_122,Electronics,Sony,flipkart,4641.9349999999995,1.1519,0.8571,0.0,0.0171,0.3694,Suspicious
10123,Nivia_Dumbbells_123,Sports,Nivia,flipkart,3119.5,2.5199,0.4167,0.0,0.0261,0.3075,Suspicious
10124,SG_Cricket Bat_124,Sports,SG,flipkart,1867.275,1.0795,0.5,0.0,0.0353,0.4413,Genuine
10125,Adidas_Jeans_125,Fashion,Adidas,flipkart,820.88,1.1876,0.6216,0.0,0.0194,0.379,Genuine
10126,Lakme_Facewash_126,Beauty,Lakme,flipkart,4490.28,3.7518,0.7273,0.0,0.0242,0.4851,Fake
10127,SG_Cricket Bat_127,Sports,SG,flipkart,2702.8,1.1672,0.4348,0.0,0.0393,0.5062,Genuine
10128,Prestige_Chair_128,Home,Prestige,flipkart,4228.96,1.7776,1.0,0.0,0.0436,0.3308,Suspicious
10129,LG_Headphones_129,Electronics,LG,flipkart,3913.19,1.4203,0.8148,0.0,0.0408,0.4571,Genuine
10130,Samsung_Headphones_130,Electronics,Samsung,flipkart,1679.1599999999999,1.0443,0.7778,0.0,0.0419,0.4615,Suspicious
10131,Prestige_Chair_131,Home,Prestige,flipkart,4594.985000000001,1.5159,1.0,0.0,0.0467,0.3364,Suspicious
10132,Prestige_Mixer_132,Home,Prestige,flipkart,990.99,1.4783,1.0,0.0,0.0476,0.3473,Suspicious
10133,Sony_Smartwatch_133,Electronics,Sony,flipkart,2050.645,1.3395,0.8125,0.0,0.0331,0.4592,Genuine
10134,Adidas_Shoes_134,Fashion,Adidas,flipkart,4275.95,1.4868,1.0,0.0,0.0154,0.2388,Genuine
10135,Sony_Smartphone_135,Electronics,Sony,flipkart,3158.75,1.3592,0.7059,0.0,0.0412,0.4729,Genuine
10136,Prestige_Table_136,Home,Prestige,flipkart,2246.77,3.0388,0.7586,0.0,0.016,0.3301,Suspicious
10137,SG_Dumbbells_137,Sports,SG,flipkart,3047.53,1.57,1.0,0.0,0.0657,0.5015,Suspicious
10138,Adidas_Jacket_138,Fashion,Adidas,flipkart,3807.79,1.1501,0.4103,0.0,0.0349,0.4651,Genuine
10139,Nivia_Football_139,Sports,Nivia,flipkart,2704.97,1.4122,0.7059,0.0,0.02,0.4818,Genuine
10140,Prestige_Chair_140,Home,Prestige,flipkart,837.2249999999999,1.1866,0.0,0.0,0.0127,0.0359,Genuine
10141,Nivia_Dumbbells_141,Sports,Nivia,flipkart,2695.225,1.4231,0.6111,0.0,0.0452,0.4301,Genuine
10142,Nike_Jeans_142,Fashion,Nike,flipkart,4495.41,1.0914,0.4167,0.0,0.0504,0.3828,Genuine
10143,Sony_Laptop_143,Electronics,Sony,flipkart,991.22,1.2879,0.7778,0.0,0.0257,0.3581,Genuine
10144,Nike_Shoes_144,Fashion,Nike,flipkart,2528.69,1.2562,0.6129,0.0,0.0408,0.2781,Genuine
10145,Lakme_Facewash_145,Beauty,Lakme,flipkart,4772.94,1.0197,0.3478,0.0,0.0265,0.4648,Genuine
10146,Samsung_Headphones_146,Electronics,Samsung,flipkart,4424.74,1.5634,1.0,0.0,0.0146,0.45,Suspicious
10147,Maybelline_Facewash_147,Beauty,Maybelline,flipkart,377.72,2.2668,1.0,0.0,0.0482,0.5042,Fake
10148,Puma_Shoes_148,Fashion,Puma,flipkart,4904.56,1.5164,1.0,0.0,0.0382,0.3518,Suspicious
10149,Samsung_Smartphone_149,Electronics,Samsung,flipkart,3142.05,1.338,0.8261,0.0,0.0285,0.4538,Genuine
10150,LG_Smartwatch_150,Electronics,LG,flipkart,3453.52,1.1345,0.5385,0.0,0.025,0.4314,Genuine
10151,Nivia_Cricket Bat_151,Sports,Nivia,flipkart,3176.615,1.1398,0.35,0.0,0.0259,0.1905,Genuine
10152,Lakme_Lipstick_152,Beauty,Lakme,flipkart,1420.78,1.777,0.6364,0.0,0.0172,0.3169,Suspicious
10153,Philips_Mixer_153,Home,Philips,flipkart,1482.54,1.1645,0.7407,0.0,0.0687,0.1637,Genuine
10154,SG_Dumbbells_154,Sports,SG,flipkart,2648.5950000000003,1.1442,0.2308,0.0,0.0486,0.4879,Genuine
10155,Philips_Mixer_155,Home,Philips,flipkart,3406.175,1.1727,0.0714,0.0,0.0631,0.385,Genuine
10156,Sony_Smartphone_156,Electronics,Sony,flipkart,1466.5,1.0961,0.303,0.0,0.0289,0.4298,Genuine
10157,LG_Smartphone_157,Electronics,LG,flipkart,4929.23,1.3277,0.5455,0.0,0.0154,0.1505,Genuine
10158,Puma_T-Shirt_158,Fashion,Puma,flipkart,2396.24,2.0017,1.0,0.0,0.0113,0.3356,Fake
10159,Maybelline_Facewash_159,Beauty,Maybelline,flipkart,316.74,1.5222,0.9744,0.0,0.0184,0.4486,Suspicious
10160,Nivia_Dumbbells_160,Sports,Nivia,flipkart,4643.1900000000005,1.0408,0.6333,0.0,0.0202,0.3033,Suspicious
10161,Maybelline_Perfume_161,Beauty,Maybelline,flipkart,4778.07,1.704,0.7333,0.0,0.0407,0.304,Suspicious
10162,Prestige_Mixer_162,Home,Prestige,flipkart,1804.255,1.4408,1.0,0.0,0.0324,0.3353,Suspicious
10163,SG_Cricket Bat_163,Sports,SG,flipkart,2433.25,2.4961,0.5333,0.0,0.019,0.2605,Suspicious
10164,Prestige_Cookware_164,Home,Prestige,flipkart,3827.83,1.2173,0.6129,0.0,0.0364,0.418,Genuine
10165,Nivia_Football_165,Sports,Nivia,flipkart,4816.25,1.2347,0.8182,0.0,0.0202,0.5785,Suspicious
10166,Adidas_Shoes_166,Fashion,Adidas,flipkart,2682.01,2.2032,1.0,0.0,0.0226,0.2606,Suspicious
10167,Philips_Mixer_167,Home,Philips,flipkart,4331.13,1.0653,0.6452,0.0,0.0215,0.313,Genuine
10168,Samsung_Headphones_168,Electronics,Samsung,flipkart,1923.45,1.3338,0.8667,0.0,0.0243,0.3973,Suspicious
10169,Philips_Chair_169,Home,Philips,flipkart,2666.6400000000003,1.1253,0.3438,0.0,0.0167,0.3923,Genuine
10170,Philips_Mixer_170,Home,Philips,flipkart,3861.3599999999997,1.1608,0.7917,0.0,0.0182,0.2514,Genuine
10171,Samsung_Headphones_171,Electronics,Samsung,flipkart,1942.24,1.1166,0.6,0.0,0.0493,0.4889,Genuine
10172,Maybelline_Lipstick_172,Beauty,Maybelline,flipkart,3784.88,1.2908,0.8824,0.0,0.0786,0.4302,Suspicious
10173,Adidas_Shoes_173,Fashion,Adidas,flipkart,3354.575,1.1921,0.5263,0.0,0.0205,0.4423,Genuine
10174,SG_Football_174,Sports,SG,flipkart,4176.84,1.4684,0.7273,0.0,0.028,0.0821,Genuine
10175,Adidas_Jacket_175,Fashion,Adidas,flipkart,1971.36,2.0527,1.0,0.0,0.0161,0.2331,Suspicious
10176,Apple_Smartphone_176,Electronics,Apple,flipkart,3585.44,1.0553,0.6429,0.0,0.0306,0.3951,Genuine
10177,Nike_Shoes_177,Fashion,Nike,flipkart,2037.0,1.347,0.0667,0.0,0.0556,0.3629,Genuine
10178,Nike_Shoes_178,Fashion,Nike,flipkart,935.04,2.0732,1.0,0.0,0.0371,0.3462,Fake
10179,Adidas_Jeans_179,Fashion,Adidas,flipkart,2426.58,1.2032,0.6786,0.0,0.026,0.4034,Genuine
10180,Philips_Mixer_180,Home,Philips,flipkart,1098.895,1.1123,0.4474,0.0,0.0338,0.3019,Suspicious
10181,Adidas_Jacket_181,Fashion,Adidas,flipkart,464.15,2.1479,1.0,0.0,0.0471,0.3457,Fake
10182,Philips_Cookware_182,Home,Philips,flipkart,3078.96,1.3522,0.8621,0.0,0.0463,0.4232,Suspicious
10183,Nivia_Cricket Bat_183,Sports,Nivia,flipkart,697.405,1.1686,0.0625,0.0,0.053,0.3037,Genuine
10184,Puma_Shoes_184,Fashion,Puma,flipkart,3223.455,2.319,1.0,0.0,0.0163,0.2964,Suspicious
10185,Philips_Table_185,Home,Philips,flipkart,3686.375,1.3328,1.0,0.0,0.0234,0.4161,Suspicious
10186,Puma_Jeans_186,Fashion,Puma,flipkart,3383.0,1.196,0.8857,0.0,0.0267,0.2452,Genuine
10187,Nike_Jeans_187,Fashion,Nike,flipkart,3996.595,2.6628,0.4474,0.0,0.0213,0.2951,Suspicious
10188,SG_Cricket Bat_188,Sports,SG,flipkart,4066.92,3.1916,0.1429,0.0,0.037,0.5488,Suspicious
10189,Maybelline_Facewash_189,Beauty,Maybelline,flipkart,1657.5,1.066,0.68,0.0,0.0289,0.2681,Genuine
10190,Adidas_Jacket_190,Fashion,Adidas,flipkart,2125.25,1.9559,1.0,0.0,0.0167,0.3016,Suspicious
10191,Puma_T-Shirt_191,Fashion,Puma,flipkart,2669.2200000000003,3.2667,0.3438,0.0,0.0357,0.4478,Fake
10192,SG_Cricket Bat_192,Sports,SG,flipkart,3364.64,1.4303,0.9565,0.0,0.034,0.4136,Suspicious
10193,SG_Dumbbells_193,Sports,SG,flipkart,626.775,2.5002,0.9375,0.0,0.0809,0.5061,Fake
10194,Apple_Laptop_194,Electronics,Apple,flipkart,448.245,1.3032,0.8333,0.0,0.0437,0.4249,Genuine
10195,Puma_Jeans_195,Fashion,Puma,flipkart,1435.99,1.319,0.5278,0.0,0.0713,0.3205,Genuine
10196,Nike_Jacket_196,Fashion,Nike,flipkart,1388.565,1.1127,0.0,0.0,0.0159,0.0455,Genuine
10197,LG_Laptop_197,Electronics,LG,flipkart,3750.12,1.138,0.2308,0.0,0.0346,0.4401,Genuine
10198,Philips_Chair_198,Home,Philips,flipkart,3269.46,1.548,1.0,0.0,0.026,0.3487,Suspicious
10199,Lakme_Facewash_199,Beauty,Lakme,flipkart,819.55,3.3345,0.2632,0.0,0.0225,0.4615,Suspicious
10200,Adidas_Jacket_200,Fashion,Adidas,flipkart,4705.45,2.0515,1.0,0.0,0.0357,0.3944,Fake
10201,Lakme_Facewash_201,Beauty,Lakme,flipkart,2849.79,1.1927,0.4706,0.0,0.0426,0.2701,Genuine
10202,Adidas_Jacket_202,Fashion,Adidas,flipkart,2560.465,1.2242,0.9118,0.0,0.0207,0.3434,Suspicious
10203,Nike_Jeans_203,Fashion,Nike,flipkart,822.72,2.1352,1.0,0.0,0.0117,0.331,Fake
10204,Lakme_Facewash_204,Beauty,Lakme,flipkart,1744.2849999999999,1.4687,1.0,0.0,0.0158,0.384,Suspicious
10205,Maybelline_Facewash_205,Beauty,Maybelline,flipkart,3510.37,1.6861,0.7059,0.0,0.0205,0.1673,Genuine
10206,Philips_Cookware_206,Home,Philips,flipkart,4357.58,4.6817,1.0,0.0,0.0381,0.3167,Fake
10207,SG_Dumbbells_207,Sports,SG,flipkart,1451.89,1.2372,0.7179,0.0,0.0531,0.4047,Genuine
10208,Puma_Shoes_208,Fashion,Puma,flipkart,2713.79,1.7391,1.0,0.0,0.0295,0.3443,Suspicious
10209,Nike_Jeans_209,Fashion,Nike,flipkart,2518.51,1.221,0.4545,0.0,0.0203,0.214,Genuine
10210,Adidas_Shoes_210,Fashion,Adidas,flipkart,3445.4300000000003,1.1129,0.6176,0.0,0.0372,0.385,Genuine
10211,Lakme_Perfume_211,Beauty,Lakme,flipkart,1196.46,1.1247,0.2581,0.0,0.0396,0.4033,Genuine
10212,Philips_Mixer_212,Home,Philips,flipkart,727.03,1.0946,0.4615,0.0,0.0347,0.4803,Genuine
10213,Apple_Smartphone_213,Electronics,Apple,flipkart,2946.67,1.0906,0.7895,0.0,0.0715,0.5097,Suspicious
10214,Nike_T-Shirt_214,Fashion,Nike,flipkart,3991.17,1.2682,0.0714,0.0,0.0333,0.1783,Genuine
10215,Samsung_Laptop_215,Electronics,Samsung,flipkart,3719.62,1.2037,0.6552,0.0,0.0582,0.484,Genuine
10216,Prestige_Cookware_216,Home,Prestige,flipkart,4354.26,1.1931,0.1333,0.0,0.0329,0.3337,Genuine
10217,Maybelline_Facewash_217,Beauty,Maybelline,flipkart,2220.27,3.913,0.6364,0.0,0.0293,0.4933,Suspicious
10218,Puma_Jacket_218,Fashion,Puma,flipkart,4916.51,1.1849,0.0833,0.0,0.0268,0.3179,Genuine
10219,SG_Football_219,Sports,SG,flipkart,3196.99,1.1149,0.5652,0.0,0.0203,0.2922,Genuine
10220,Lakme_Facewash_220,Beauty,Lakme,flipkart,3949.95,1.1709,0.8333,0.0,0.0443,0.4778,Genuine
10221,Prestige_Cookware_221,Home,Prestige,flipkart,3856.35,3.222,1.0,0.0,0.0135,0.2248,Suspicious
10222,Maybelline_Lipstick_222,Beauty,Maybelline,flipkart,447.195,2.4982,0.1,0.0,0.0466,0.3636,Suspicious
10223,Nike_Jeans_223,Fashion,Nike,flipkart,1654.78,3.0562,1.0,0.0,0.0377,0.2774,Suspicious
10224,Apple_Headphones_224,Electronics,Apple,flipkart,1393.2,1.1008,0.2759,0.0,0.0142,0.476,Genuine
10225,Nike_T-Shirt_225,Fashion,Nike,flipkart,2227.11,2.2515,1.0,0.0,0.0478,0.2308,Suspicious
10226,Nivia_Football_226,Sports,Nivia,flipkart,522.64,1.1164,0.0,0.0,0.0221,0.0289,Genuine
10227,Lakme_Facewash_227,Beauty,Lakme,flipkart,2150.67,1.2956,0.12,0.0,0.0749,0.3951,Genuine
10228,Samsung_Laptop_228,Electronics,Samsung,flipkart,3410.84,3.3457,1.0,0.0,0.0396,0.4657,Fake
10229,Adidas_Shoes_229,Fashion,Adidas,flipkart,4404.44,1.2658,0.7692,0.0,0.026,0.2521,Genuine
10230,LG_Headphones_230,Electronics,LG,flipkart,2329.17,2.5523,0.7692,0.0,0.0164,0.3106,Suspicious
10231,LG_Smartphone_231,Electronics,LG,flipkart,2031.1,1.3742,0.9231,0.0,0.0319,0.2971,Genuine
10232,Sony_Headphones_232,Electronics,Sony,flipkart,2721.69,1.395,0.9677,0.0,0.0779,0.4998,Suspicious
